Name,Asset Serial Number,Make,Model,Odometer,Odometer unit of measure,Odometer Last Reported Time,Sample Meter,Hour meter unit of measure,Sample Date,Fluid Sample,Lab report number,Lifetime Energy Generated Value,Service Meter Unit,Lifetime Energy Generated Timestamp,Lifetime Fuel Consumed Value,Service Meter Unit,Lifetime Fuel Consumed Timestamp,Severity,Recommendation,Odometer Value,Service Meter Unit,Odometer Timestamp,Hours Value,Service Meter Unit,Analysis Date,Last Known Location,Last Known Location Last Reported Time
021-005,MZA10131,CAT,395,13.1730652,mi,2024-03-08T12:08:30-06:00,3656.356536194,h,2024-02-12T00:00Z,SISTEMA HIDRÁULICO,U330-54059-2468,,,,61002.20916747841,usGal,2024-03-08T12:08:30-06:00,No Action Required,"Nível normal de desgaste. Óleo em condição de uso. Monitorar nos intervalos regulares.  Como boa prática, realize a inspeção de filtros e informe caso detecte a presença de contaminantes/limalhas.",,,,6207.0,h,2024-03-04T07:49:09-06:00,"Itaituba, Brazil 68180",2024-03-08T12:35:57-06:00
021-005,MZA10131,CAT,395,13.1730652,mi,2024-03-08T12:08:30-06:00,3656.356536194,h,2024-02-12T00:00Z,MOTOR,U330-54059-2466,,,,61002.20916747841,usGal,2024-03-08T12:08:30-06:00,No Action Required,Nível normal de desgaste. Monitorar nos intervalos regulares.,,,,0.0,h,2024-03-05T01:02:46-06:00,"Itaituba, Brazil 68180",2024-03-08T12:35:57-06:00
060-002,3F300703,CAT,730,28045.9529076,mi,2024-03-09T14:15:08-06:00,6902.202466202,h,2024-02-12T00:00Z,SISTEMA HIDRÁULICO,U330-54059-2451,,,,36519.225539865205,usGal,2024-03-09T14:15:08-06:00,No Action Required,"Nível normal de desgaste. Óleo em condição de uso. Monitorar nos intervalos regulares.  Como boa prática, realize a inspeção de filtros e informe caso detecte a presença de contaminantes/limalhas.  Para uma avaliação mais assertiva solicitamos que informe o nome comercial do fluido em uso.",,,,6516.0,h,2024-03-06T00:20:55-06:00,"Itaituba, Brazil 68180",2024-03-09T18:00:05-06:00
060-002,3F300703,CAT,730,28045.9529076,mi,2024-03-09T14:15:08-06:00,6902.202466202,h,2024-02-12T00:00Z,TRANSMISSÃO PS,U330-54059-2744,,,,36519.225539865205,usGal,2024-03-09T14:15:08-06:00,Monitor Compartment,"O resultado da contagem de partículas acima de -/18/15 é considerado alto para sistemas hidráulicos. Níveis elevados de contaminação por partículas podem gerar desgaste abrasivo, danificar componentes e causar obstrução prematura de filtros.  Verificar na inspeção diária danos nas vedações e ruidos anormais. Na próxima revisão aplicar filtro de alta eficiência (UHE), se disponível e rodar por 250 horas ou efetuar diálise no óleo.  Coletar nova amostra regularmente.  Para uma avaliação mais assertiva solicitamos que informe o nome comercial do fluido em uso.  Verificar horas do óleo e componente. Estão discrepantes.",,,,2516.0,h,2024-03-04T07:24:22-06:00,"Itaituba, Brazil 68180",2024-03-09T18:00:05-06:00
060-002,3F300703,CAT,730,28045.9529076,mi,2024-03-09T14:15:08-06:00,6902.202466202,h,2024-02-12T00:00Z,DIFERENCIAL CENTRAL,U330-54059-2457,,,,36519.225539865205,usGal,2024-03-09T14:15:08-06:00,Action Required,"Os teores de Ferro e Cobre podem indicar desgaste em engrenagens, buchas e arruelas de encosto. Verificar imediatamente ruídos anormais e presença de limalhas.  Avaliar modo de aplicação e operação do equipamento.  Trocar o óleo e coletar nova amostra na metade do período normal de coleta.",,,,6516.0,h,2024-03-04T07:44:47-06:00,"Itaituba, Brazil 68180",2024-03-09T18:00:05-06:00
060-002,3F300703,CAT,730,28045.9529076,mi,2024-03-09T14:15:08-06:00,6902.202466202,h,2024-02-12T00:00Z,DIFERENCIAL TRASEIRO,U330-54059-2454,,,,36519.225539865205,usGal,2024-03-09T14:15:08-06:00,Monitor Compartment,O teor de Ferro pode indicar desgaste em engrenagens. Verificar na inspeção diária ruídos anormais. Na próxima revisão verificar presença de limalhas. Avaliar o modo de operação e aplicação do equipamento.  Trocar o óleo e coletar nova amostra regularmente.,,,,6516.0,h,2024-03-04T07:36:15-06:00,"Itaituba, Brazil 68180",2024-03-09T18:00:05-06:00
060-002,3F300703,CAT,730,28045.9529076,mi,2024-03-09T14:15:08-06:00,6902.202466202,h,2024-02-12T00:00Z,COMANDO F TRAS DIR,U330-54059-2452,,,,36519.225539865205,usGal,2024-03-09T14:15:08-06:00,Monitor Compartment,O teor de Ferro pode indicar desgaste em engrenagens. Verificar na inspeção diária ruídos anormais. Na próxima revisão verificar presença de limalhas. Avaliar o modo de operação e aplicação do equipamento.  Trocar o óleo e coletar nova amostra regularmente.  Verificar horas do óleo e componente. Estão discrepantes.  Para uma avaliação mais assertiva solicitamos que informe o nome comercial do fluido em uso.,,,,6516.0,h,2024-03-04T07:34:55-06:00,"Itaituba, Brazil 68180",2024-03-09T18:00:05-06:00
060-002,3F300703,CAT,730,28045.9529076,mi,2024-03-09T14:15:08-06:00,6902.202466202,h,2024-02-12T00:00Z,MOTOR,U330-54059-2447,,,,36519.225539865205,usGal,2024-03-09T14:15:08-06:00,No Action Required,Nível normal de desgaste.   Monitorar nos intervalos regulares.,,,,6516.0,h,2024-03-04T02:16:17-06:00,"Itaituba, Brazil 68180",2024-03-09T18:00:05-06:00
060-002,3F300703,CAT,730,28045.9529076,mi,2024-03-09T14:15:08-06:00,6902.202466202,h,2024-02-12T00:00Z,CAIXA TRANSFERENCIA,U330-54059-2448,,,,36519.225539865205,usGal,2024-03-09T14:15:08-06:00,Monitor Compartment,"O resultado da contagem de partículas acima de -/18/15 é considerado alto para sistemas hidráulicos. Níveis elevados de contaminação por partículas podem gerar desgaste abrasivo, danificar componentes e causar obstrução prematura de filtros.  Verificar na inspeção diária danos nas vedações e ruidos anormais. Na próxima revisão aplicar filtro de alta eficiência (UHE), se disponível e rodar por 250 horas ou efetuar diálise no óleo.  Coletar nova amostra regularmente.  Para uma avaliação mais assertiva solicitamos que informe o nome comercial do fluido em uso.",,,,6516.0,h,2024-03-06T00:19:57-06:00,"Itaituba, Brazil 68180",2024-03-09T18:00:05-06:00
060-002,3F300703,CAT,730,28045.9529076,mi,2024-03-09T14:15:08-06:00,6902.202466202,h,2024-02-12T00:00Z,COMANDO F TRAS ESQ,U330-54059-2450,,,,36519.225539865205,usGal,2024-03-09T14:15:08-06:00,Monitor Compartment,O teor de Ferro pode indicar desgaste em engrenagens. Verificar na inspeção diária ruídos anormais. Na próxima revisão verificar presença de limalhas. Avaliar o modo de operação e aplicação do equipamento.  Trocar o óleo e coletar nova amostra regularmente.  Verificar horas do óleo e componente. Estão discrepantes.  Para uma avaliação mais assertiva solicitamos que informe o nome comercial do fluido em uso.,,,,6516.0,h,2024-03-04T07:33:54-06:00,"Itaituba, Brazil 68180",2024-03-09T18:00:05-06:00
060-002,3F300703,CAT,730,28045.9529076,mi,2024-03-09T14:15:08-06:00,6902.202466202,h,2024-02-12T00:00Z,COMANDO F DIANT DIR,U330-54059-2453,,,,36519.225539865205,usGal,2024-03-09T14:15:08-06:00,Action Required,"Os teores de Ferro e Cobre podem indicar desgaste em engrenagens, buchas e arruelas de encosto. Verificar imediatamente ruídos anormais e presença de limalhas.  Avaliar modo de aplicação e operação do equipamento.  Trocar o óleo e coletar nova amostra na metade do período normal de coleta.  Para uma avaliação mais assertiva solicitamos que informe o nome comercial do fluido em uso.",,,,6516.0,h,2024-03-04T07:35:35-06:00,"Itaituba, Brazil 68180",2024-03-09T18:00:05-06:00
021-005,MZA10131,CAT,395,13.1730652,mi,2024-03-08T12:08:30-06:00,3656.356536194,h,2024-02-12T00:00Z,COMANDO F TRAS DIR,U330-54059-2470,,,,61002.20916747841,usGal,2024-03-08T12:08:30-06:00,No Action Required,"Nível normal de desgaste. Monitorar nos intervalos regulares.  Como boa prática, realize a inspeção de bujões magnéticos e informe caso detecte a presença de limalhas anormais.  Para uma avaliação mais assertiva solicitamos que informe o nome comercial do fluido em uso.",,,,6207.0,h,2024-03-06T00:28:55-06:00,"Itaituba, Brazil 68180",2024-03-08T12:35:57-06:00
060-002,3F300703,CAT,730,28045.9529076,mi,2024-03-09T14:15:08-06:00,6902.202466202,h,2024-02-12T00:00Z,DIFERENCIAL DIANTEIRO,U330-54059-2455,,,,36519.225539865205,usGal,2024-03-09T14:15:08-06:00,Action Required,"Os teores de Ferro e Cobre podem indicar desgaste em engrenagens, buchas e arruelas de encosto.  Amostra apresentou impurezas na análise visual que pode causar desgaste nos componentes internos do equipamento.  Verificar imediatamente ruídos anormais e presença de limalhas.  Avaliar modo de aplicação e operação do equipamento. Trocar o óleo e coletar nova amostra na metade do período normal de coleta.",,,,6516.0,h,2024-03-04T07:37:20-06:00,"Itaituba, Brazil 68180",2024-03-09T18:00:05-06:00
060-002,3F300703,CAT,730,28045.9529076,mi,2024-03-09T14:15:08-06:00,6902.202466202,h,2024-02-12T00:00Z,COMANDO F DIANT ESQ,U330-54059-2449,,,,36519.225539865205,usGal,2024-03-09T14:15:08-06:00,Action Required,"Os teores de Ferro e Cobre podem indicar desgaste em engrenagens, buchas e arruelas de encosto. Verificar imediatamente ruídos anormais e presença de limalhas.  Avaliar modo de aplicação e operação do equipamento.  Trocar o óleo e coletar nova amostra na metade do período normal de coleta.  Verificar horas do óleo e componente. Estão discrepantes.  Para uma avaliação mais assertiva solicitamos que informe o nome comercial do fluido em uso.",,,,6516.0,h,2024-03-04T07:32:31-06:00,"Itaituba, Brazil 68180",2024-03-09T18:00:05-06:00
040-006,7W802675,CAT,777-05,23718.911674900002,mi,2024-03-08T01:50:25-06:00,4704.564041426001,h,2024-02-10T00:00Z,COMANDO F TRAS DIR,U330-54059-2424,,,,61284.333979592004,usGal,2024-03-08T01:50:25-06:00,No Action Required,"Nível normal de desgaste. Óleo em condição de uso. Monitorar nos intervalos regulares.  Como boa prática, realize a inspeção de bujões magnéticos e informe caso detecte a presença de limalhas anormais.",,,,0.0,h,2024-03-04T06:43:54-06:00,"Itaituba, Brazil 68180",2024-03-08T01:50:25-06:00
021-008,RDE11058,CAT,313D,100.5999649,mi,2023-04-07T20:29:58-06:00,939.712418436,h,2024-02-10T00:00Z,MOTOR,U330-54059-2428,,,,,,,No Action Required,"Nível normal de desgaste. Monitorar nos intervalos regulares.  Como boa prática, realize a inspeção de filtros e informe caso detecte a presença de contaminantes/limalhas.",,,,0.0,h,2024-03-04T06:51:46-06:00,"Itaituba, Brazil 68180",2023-04-07T20:29:54-06:00
021-008,RDE11058,CAT,313D,100.5999649,mi,2023-04-07T20:29:58-06:00,939.712418436,h,2024-02-10T00:00Z,COMANDO GIRO,U330-54059-2431,,,,,,,No Action Required,"Nível normal de desgaste. Monitorar nos intervalos regulares.  Como boa prática, realize a inspeção de bujões magnéticos e informe caso detecte a presença de limalhas anormais.",,,,0.0,h,2024-03-04T06:53:33-06:00,"Itaituba, Brazil 68180",2023-04-07T20:29:54-06:00
021-008,RDE11058,CAT,313D,100.5999649,mi,2023-04-07T20:29:58-06:00,939.712418436,h,2024-02-10T00:00Z,COMANDO F TRAS ESQ,U330-54059-2429,,,,,,,Action Required,"Os teores de Silício e Alumínio sinalizam entrada de poeira que pode ocasionar desgaste em engrenagens, evidenciado pelo teor de Ferro associado aos traços de limalhas ferrosas.  Verificar imediatamente danos nas vedações, ruidos anormais e presença de limalhas.  Trocar o óleo e coletar nova amostra na metade do período normal de coleta.  Para uma avaliação mais assertiva solicitamos que informe o nome comercial do fluido em uso.",,,,0.0,h,2024-03-04T06:52:55-06:00,"Itaituba, Brazil 68180",2023-04-07T20:29:54-06:00
021-008,RDE11058,CAT,313D,100.5999649,mi,2023-04-07T20:29:58-06:00,939.712418436,h,2024-02-10T00:00Z,COMANDO F TRAS DIR,U330-54059-2427,,,,,,,Action Required,"Os teores de Silício e Alumínio sinalizam entrada de poeira que pode ocasionar desgaste em engrenagens, evidenciado pelo teor de Ferro associado aos traços de limalhas ferrosas.  Verificar imediatamente danos nas vedações, ruidos anormais e presença de limalhas.  Trocar o óleo e coletar nova amostra na metade do período normal de coleta.  Para uma avaliação mais assertiva solicitamos que informe o nome comercial do fluido em uso.",,,,0.0,h,2024-03-04T06:46:37-06:00,"Itaituba, Brazil 68180",2023-04-07T20:29:54-06:00
021-008,RDE11058,CAT,313D,100.5999649,mi,2023-04-07T20:29:58-06:00,939.712418436,h,2024-02-10T00:00Z,SISTEMA HIDRÁULICO,U330-54059-2430,,,,,,,No Action Required,"Nível normal de desgaste. Monitorar nos intervalos regulares.  Como boa prática, realize a inspeção de filtros e informe caso detecte a presença de contaminantes/limalhas.  Verificar horas do óleo e componente. Estão discrepantes.  Para uma avaliação mais assertiva solicitamos que informe o nome comercial do fluido em uso.",,,,0.0,h,2024-03-05T23:58:31-06:00,"Itaituba, Brazil 68180",2023-04-07T20:29:54-06:00
040-006,7W802675,CAT,777-05,23718.911674900002,mi,2024-03-08T01:50:25-06:00,4704.564041426001,h,2024-02-10T00:00Z,DIFERENCIAL TRASEIRO,U330-54059-2419,,,,61284.333979592004,usGal,2024-03-08T01:50:25-06:00,Monitor Compartment,"O teor de Ferro pode indicar desgaste em engrenagens. O resultado da contagem de partículas é considerado alto para o compartimento. Níveis elevados de contaminação por partículas podem afetar o desempenho do sistema, gerar desgaste abrasivo e danificar componentes. Realize a filtragem da carga de fluido até atingir o nível de limpeza recomendado (ISO 4406 -/18/15). Verificar na inspeção diária ruídos anormais. Na próxima revisão verificar presença de limalhas. Avaliar o modo de operação e aplicação do equipamento.   Trocar o óleo e coletar nova amostra regularmente.  Informar o grau de viscosidade do óleo utilizado para melhor avaliação.",,,,0.0,h,2024-03-06T23:33:29-06:00,"Itaituba, Brazil 68180",2024-03-08T01:50:25-06:00
040-006,7W802675,CAT,777-05,23718.911674900002,mi,2024-03-08T01:50:25-06:00,4704.564041426001,h,2024-02-10T00:00Z,MOTOR,U330-54059-2422,,,,61284.333979592004,usGal,2024-03-08T01:50:25-06:00,No Action Required,"Nível normal de desgaste. Monitorar nos intervalos regulares.  Como boa prática, realize a inspeção de filtros e informe caso detecte a presença de contaminantes/limalhas.  Para uma avaliação mais assertiva solicitamos que informe o nome comercial do fluido em uso.Verificar horas do óleo e componente. Estão discrepantes.",,,,0.0,h,2024-03-05T01:44:47-06:00,"Itaituba, Brazil 68180",2024-03-08T01:50:25-06:00
040-006,7W802675,CAT,777-05,23718.911674900002,mi,2024-03-08T01:50:25-06:00,4704.564041426001,h,2024-02-10T00:00Z,SISTEMA HIDRÁULICO,U330-54059-2743,,,,61284.333979592004,usGal,2024-03-08T01:50:25-06:00,No Action Required,"Nível normal de desgaste. Óleo em condição de uso. Monitorar nos intervalos regulares.  Como boa prática, realize a inspeção de filtros e informe caso detecte a presença de contaminantes/limalhas.  Verificar horas do óleo e componente. Estão discrepantes.  Para uma avaliação mais assertiva solicitamos que informe o nome comercial do fluido em uso.",,,,0.0,h,2024-03-06T00:38:02-06:00,"Itaituba, Brazil 68180",2024-03-08T01:50:25-06:00
040-006,7W802675,CAT,777-05,23718.911674900002,mi,2024-03-08T01:50:25-06:00,4704.564041426001,h,2024-02-10T00:00Z,TRANSMISSÃO PS,U330-54059-2426,,,,61284.333979592004,usGal,2024-03-08T01:50:25-06:00,No Action Required,"Nível normal de desgaste. Óleo em condição de uso. Monitorar nos intervalos regulares.  Como boa prática, realize a inspeção de filtros e informe caso detecte a presença de contaminantes/limalhas.",,,,0.0,h,2024-03-04T06:45:13-06:00,"Itaituba, Brazil 68180",2024-03-08T01:50:25-06:00
040-006,7W802675,CAT,777-05,23718.911674900002,mi,2024-03-08T01:50:25-06:00,4704.564041426001,h,2024-02-10T00:00Z,RODA DIANT ESQ,U330-54059-2423,,,,61284.333979592004,usGal,2024-03-08T01:50:25-06:00,No Action Required,"Nível normal de desgaste. Óleo em condição de uso. Monitorar nos intervalos regulares.  Como boa prática, realize a inspeção de bujões magnéticos e informe caso detecte a presença de limalhas anormais.",,,,0.0,h,2024-03-04T06:43:31-06:00,"Itaituba, Brazil 68180",2024-03-08T01:50:25-06:00
040-006,7W802675,CAT,777-05,23718.911674900002,mi,2024-03-08T01:50:25-06:00,4704.564041426001,h,2024-02-10T00:00Z,COMANDO F TRAS ESQ,U330-54059-2421,,,,61284.333979592004,usGal,2024-03-08T01:50:25-06:00,Monitor Compartment,O teor de Ferro associado aos traços de limalhas ferrosas pode indicar desgaste em engrenagens. Verificar na inspeção diária ruídos anormais. Na próxima revisão verificar presença de limalhas. Avaliar o modo de operação e aplicação do equipamento.  Trocar o óleo e coletar nova amostra regularmente.  Para uma avaliação mais assertiva solicitamos que informe o nome comercial do fluido em uso.,,,,0.0,h,2024-03-04T06:42:46-06:00,"Itaituba, Brazil 68180",2024-03-08T01:50:25-06:00
040-006,7W802675,CAT,777-05,23718.911674900002,mi,2024-03-08T01:50:25-06:00,4704.564041426001,h,2024-02-10T00:00Z,RODA DIANT DIR,U330-54059-2420,,,,61284.333979592004,usGal,2024-03-08T01:50:25-06:00,No Action Required,"Nível normal de desgaste. Óleo em condição de uso. Monitorar nos intervalos regulares.  Como boa prática, realize a inspeção de filtros e informe caso detecte a presença de contaminantes/limalhas.",,,,0.0,h,2024-03-04T06:41:50-06:00,"Itaituba, Brazil 68180",2024-03-08T01:50:25-06:00
